customerID,SeniorCitizen,tenure,MonthlyCharges,TotalCharges,Churn,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,TotalSpendApprox,AvgMonthlySpend,IsSeniorCitizen
0397-GZBBC,1,0.8169014084507042,0.7522388059701492,0.6411204708054465,1,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,0.6536706464917048,0.8800612681513742,1
6614-YWYSC,1,0.8450704225352113,0.06716417910447764,0.17112277867528272,0,True,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,0.16853839285295252,0.8761494535874432,1
9588-OZDMQ,0,0.014084507042253558,0.26616915422885573,0.008187168243711018,0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0.6105188227902776,0.895332164075831,0
7641-EUYET,1,0.6338028169014085,0.8203980099502488,0.5218555273482576,1,True,True,True,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False,0.5813488302813733,0.8798062796674504,1
6476-EPYZR,0,0.15492957746478875,0.022388059701492602,0.027313639510731597,0,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,0.6873347725749309,0.8525458374317956,0
9921-ZVRHG,0,0.1830985915492958,0.618905472636816,0.12153242557119778,1,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,0.38424373643417387,0.8670912763414887,0
1174-FGIFN,0,0.3802816901408451,0.718407960199005,0.28738172167089776,0,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,True,False,True,False,0.42868094489221537,0.877432418085096,0
6620-HVDUJ,0,0.323943661971831,0.4199004975124379,0.16408377567505195,0,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.4668019768665717,0.8742924159867479,0
4701-MLJPN,0,0.4225352112676056,0.36815920398009955,0.19580544657281335,1,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,0.46094733838919527,0.8756629025165701,0
1032-MAELW,0,0.9436619718309859,0.5990049751243782,0.6132644818832219,0,False,True,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,True,False,True,False,True,False,0.5808976577858447,0.8793860308589412,0
7641-TQFHN,0,0.5352112676056338,0.8189054726368159,0.44732864066466654,0,True,False,True,True,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,0.5172492739472735,0.8794387986508487,0
1552-TKMXS,0,0.5774647887323944,0.020895522388059695,0.09821140087699054,0,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,0.34933555034591995,0.874828493150374,0
9206-GVPEQ,0,0.16901408450704225,0.36019900497512447,0.07939649203784907,1,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,True,False,True,False,0.508559796530768,0.8616547084828168,0
8622-ZLFKO,0,0.07042253521126768,0.7213930348258707,0.05694091853219477,0,False,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,0.28329014304271194,0.9235097945649562,0
1596-BBVTG,0,0.47887323943661975,0.5681592039800994,0.3020136164320333,1,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.46441001151106415,0.8775203026366143,0
6188-UXBBR,0,0.5211267605633803,0.01990049751243772,0.09184744980383105,0,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,0.39436416014922987,0.8744659042166679,0
2333-KWEWW,0,0.23943661971830987,0.017910447761193993,0.04267251327025154,0,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,0.6214567417157468,0.8676193486057407,0
5702-SKUOB,0,0.042253521126760674,0.01343283582089555,0.008614124163397185,0,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,0.7838693561514464,0.9048021553023073,0
1134-YWTYF,0,0.36619718309859156,0.35373134328358213,0.15821024694207247,0,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,0.47264799849375294,0.874566275061509,0
6061-GWWAV,0,0.5633802816901409,0.5169154228855722,0.3318428340641588,0,True,False,True,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,True,0.46927095915944317,0.8777897621613713,0
0679-TDGAK,0,0.6901408450704225,0.5696517412935324,0.46235864297253637,0,True,True,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,True,False,False,False,True,False,0.5052919798372354,0.8789227379007586,0
6585-WCEWR,0,0.9999999999999999,0.020895522388059695,0.15411954765751215,0,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,0.010558069381598867,0.8761606270547753,0
9067-YGSCA,0,0.971830985915493,0.07761194029850749,0.21204708054465732,0,False,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,0.08756216637412184,0.8765372099965026,0
9067-SQTNS,0,0.6056338028169014,0.023383084577114466,0.10468497576736671,0,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,0.32748577982167304,0.8750187285868151,0
8433-WXGNA,0,0.014084507042253558,0.5716417910447762,0.01966305100392332,1,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0.3732382917518285,0.8944954570772495,0
1776-SPBWV,0,0.4647887323943662,0.018407960199005036,0.07654050311562427,0,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,0.4395759710522681,0.873845539645651,0
8735-SDUFN,1,0.9999999999999999,0.06019900497512437,0.20308100623124858,0,False,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,0.05027652086475626,0.8764878818993155,1
9668-PUGNU,0,0.9859154929577464,0.06218905472636821,0.2074082621740134,0,True,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,True,False,0.06252580877602387,0.8765110974841064,0
9405-GPBBG,0,0.8873239436619718,0.9179104477611941,0.8135760443111009,0,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,True,False,False,0.8241551793485729,0.8810945735441182,0
1926-QUZNN,0,0.9999999999999999,0.06965174129353235,0.21029309946918998,0,False,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,0.05982905982905984,0.8765360870083981,0
3707-GNWHM,0,0.0,0.5572139303482587,0.0063985691207015805,1,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0.38204401535493077,0.8927605113364707,0
7016-NVRIC,1,0.3943661971830986,0.7149253731343284,0.304396492037849,0,True,True,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,0.43550235060628106,0.8777513753227895,1
5829-NVSQN,0,0.3098591549295775,0.5024875621890548,0.19278213708746827,0,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,True,False,True,False,False,False,0.4480388632444563,0.8749348711171123,0
9565-AXSMR,0,0.7183098591549295,0.009452736318407928,0.11954188783752598,0,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,0.23068954025989857,0.8754999923474929,0
8922-LIEGH,1,0.3380281690140845,0.7109452736318409,0.2502596353565659,1,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,0.41054373253256526,0.8766004969424298,1
8869-LIHMK,0,0.8873239436619718,0.963681592039801,0.844132240941611,0,False,False,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,0.8610601118225811,0.8813279221529481,0
8245-UMPYT,1,0.21126760563380284,0.7776119402985076,0.1802907915993538,1,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,0.3256510591230706,0.8726017467156819,1
5186-SAMNZ,1,0.0,0.509950248756219,0.005850450034618038,1,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.41996359368147224,0.8927946646270273,1
0447-RXSGD,0,0.323943661971831,0.809950248756219,0.27533464112624045,0,True,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,0.38292760198698855,0.8772499432577764,0
4927-WWOOZ,0,0.014084507042253558,0.728358208955224,0.017614816524347987,0,True,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,0.251506423222331,0.8946447939221447,0
5788-YPOEG,0,0.4647887323943662,0.6616915422885572,0.3254846526655897,0,False,True,True,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,0.4654982636902339,0.8779300215242375,0
5373-SFODM,1,0.49295774647887325,0.6666666666666667,0.359329563812601,1,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,0.4760907751820682,0.8783709446333049,1
0661-KBKPA,0,0.732394366197183,0.6019900497512438,0.45276367412877916,0,True,True,True,True,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,True,False,False,True,0.5304401577764419,0.8786955910095922,0
9081-WWXKP,0,0.647887323943662,0.01990049751243772,0.09861527809831527,0,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,0.29250226042380817,0.8750947386733353,0
0784-ZQJZX,0,0.9999999999999999,0.01641791044776114,0.17434225709669976,0,True,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,0.006033182503770718,0.876295794180643,0
3133-PZNSR,0,0.9999999999999999,0.791044776119403,0.8046157396722826,0,True,True,True,True,False,True,True,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,True,True,False,False,0.7888386123680242,0.880508496509506,0
5766-ZJYBB,0,0.0,0.011442786069651711,6.923609508419082e-05,1,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,0.8199153566624673,0.8931548919653184,0
8931-GJJIQ,0,0.11267605633802819,0.6472636815920398,0.0905261943226402,1,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,0.34740199780786607,0.8116252778637579,0
4277-PVRAN,0,0.09859154929577468,0.6154228855721393,0.0762174013385645,1,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,0.36255624450253543,0.22520171485956564,0
0022-TCJCI,1,0.6197183098591549,0.44228855721393046,0.319951534733441,1,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False,0.4507932023767925,0.8775541266610469,1
0722-SVSFK,0,0.08450704225352118,0.8174129353233832,0.08033694899607663,0,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,True,False,0.2275570460502502,0.9651888500541365,0
3612-YVGSJ,0,0.9859154929577464,0.06169154228855733,0.1918762981767828,0,False,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,True,False,False,0.06203574664716105,0.8764056382894421,0
9825-YCXWZ,1,0.5633802816901409,0.8243781094527363,0.46127394414955,0,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,True,False,False,False,0.53661425558762,0.879464560967882,1
5397-NSKQG,0,0.9295774647887324,0.3248756218905473,0.37651165474267256,0,True,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,0.335402616616937,0.8777122004243946,0
8565-HBFNN,0,0.9577464788732395,0.8850746268656717,0.8421763212554814,0,True,True,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,False,False,True,True,False,True,True,False,False,0.8515432361405744,0.8809501099706692,0
2000-DHJUY,1,0.971830985915493,0.7358208955223882,0.7449399953842604,0,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,0.7191081883044285,0.8802136998617632,1
0203-HHYIJ,0,0.3380281690140845,0.07014925373134334,0.07587699053773364,1,True,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,0.5319757816434233,0.8722354128316664,0
8670-ERCJH,0,0.9999999999999999,0.946766169154229,0.939914608816063,0,True,False,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,0.9462041226747109,0.8814128243558964,0
7758-UJWYS,0,0.4647887323943662,0.2218905472636816,0.1508250634664205,0,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,True,False,0.44777567537471824,0.8750643429039726,0
2050-ONYDQ,0,0.9014084507042253,0.07711442786069655,0.18878952227094392,0,False,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,0.13637048074072017,0.8763329594287567,0
7055-JCGNI,0,0.971830985915493,0.9323383084577115,0.8974324948072929,0,False,False,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,True,False,False,0.9076650126902721,0.881265763255824,0
0739-UUAJR,0,0.9999999999999999,0.35373134328358213,0.45391760904684975,0,False,True,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,True,True,False,False,0.34690799396681754,0.8781644555932098,0
4826-DXMUP,0,0.47887323943661975,0.535820895522388,0.2857546734364182,0,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,True,False,True,False,False,True,0.4622811798312682,0.8772633743595515,0
0952-KMEEH,0,0.16901408450704225,0.7950248756218907,0.13979344564966537,1,True,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,0.29292957670892195,0.866708711031375,0
7285-KLOTR,0,0.15492957746478875,0.6029850746268657,0.09900184629586892,0,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,False,False,True,False,0.38459212453926006,0.86000011081826,0
0654-PQKDW,0,0.8591549295774646,0.5223880597014926,0.48980498499884606,0,False,True,True,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,True,False,False,False,0.502224182456286,0.8786865127670263,0
7175-NTIXE,0,0.3380281690140845,0.5761194029850747,0.22780406185091162,0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,True,True,False,False,0.4360934882072877,0.8760383970430422,0
7963-SHNDT,0,0.7183098591549295,0.2074626865671642,0.22655204246480498,0,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,0.32967357821511134,0.8765394562989797,0
9796-BPKIW,1,0.09859154929577468,0.5144278606965175,0.06276252019386108,0,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,0.42553331971040026,0.17782931732641516,1
0188-GWFLE,0,0.014084507042253558,0.017910447761193993,0.0017193630279251915,0,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,0.803357560556053,0.8958037319719647,0
8129-GMVGI,0,0.7746478873239436,0.017910447761193993,0.12362104777290558,0,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,0.18944229697001957,0.8756507887054262,0
2882-DDZPG,0,0.15492957746478875,0.011940298507462754,0.02407685206554347,0,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,0.6927825837221024,0.8522092702390546,0
3547-LQRIK,0,0.647887323943662,0.08606965174129355,0.1421705515808908,0,False,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,0.3171322928896791,0.8755718938824822,0
9137-NOQKA,1,0.014084507042253558,0.009452736318407928,0.0021232402492499247,0,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,0.8099272169528831,0.8957742852701545,1
5843-TTHGI,0,0.23943661971830987,0.3159203980099503,0.10084237249019154,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,0.5117192829784913,0.8700824386871019,0
1849-RJYIG,0,0.09859154929577468,0.41542288557213936,0.054113777982921746,0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,0.48726946732796245,0.1473785352071214,0
8868-GAGIO,0,0.6197183098591549,0.6597014925373135,0.42639626125086544,0,True,True,False,True,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,0.5206179601756498,0.8787830729989201,0
4061-UKJWL,0,0.02816901408450706,0.2706467661691543,0.014181860143087921,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.6021251327568484,0.8985886161531359,0
5380-XPJNZ,0,0.5211267605633803,0.017910447761193993,0.07609046849757672,0,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,0.39408071816536405,0.8742417070653803,0
8263-QMNTJ,0,0.9999999999999999,0.9681592039800995,0.9700553888760675,0,True,True,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False,0.967823026646556,0.8816142831477746,0
8178-EYZUO,0,0.6338028169014085,0.7507462686567165,0.4772674821140088,1,True,False,False,True,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,0.557200911487162,0.87930499686175,0
3230-JCNZS,0,0.9859154929577464,0.8034825870646767,0.8126990537733672,0,False,True,True,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,True,True,False,False,0.7927183807816307,0.8806209112482385,0
0277-ORXQS,0,0.9154929577464788,0.32139303482587067,0.386077775213478,0,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,0.3359477904576987,0.8777971088606422,0
5130-IEKQT,1,0.3380281690140845,0.8726368159203981,0.30422917147472883,1,True,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,True,0.3799028816311454,0.8779514431034966,1
3230-WYKIR,0,0.23943661971830987,0.6343283582089553,0.1623182552504039,1,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,True,True,False,False,0.39447057915237527,0.8726855159353565,0
7996-BPXHY,0,0.16901408450704225,0.06716417910447764,0.03619893837987537,0,False,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,0.6538758142367946,0.8580399475847412,0
3227-WLKLI,0,0.9014084507042253,0.7293532338308457,0.6860316178167551,0,False,True,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,0.6789195060931301,0.8800637726382369,0
0407-BDJKB,0,0.8309859154929577,0.7711442786069652,0.660523886452804,1,True,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False,0.6743640646232261,0.8801597264282132,0
2266-FUBDZ,0,0.1971830985915493,0.01094527363184078,0.03000807754442647,0,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,0.6586614899954595,0.8629574248432536,0
8237-ULIXL,0,0.9999999999999999,0.06567164179104479,0.21382990999307638,0,False,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,0.055806938159879416,0.8765597267938923,0
9600-UDOPK,0,0.4084507042253521,0.754228855721393,0.3286002769443803,1,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,False,0.439500196964576,0.8781807755248294,0
8216-AZUUZ,0,0.5774647887323944,0.8174129353233832,0.49444380336948995,0,False,True,True,True,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,False,0.5441337273296859,0.8798053588817136,0
9153-BTBVV,0,0.9859154929577464,0.06716417910447764,0.2001153934918071,0,False,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,0.0674264300646521,0.8764615802396577,0
4074-SJFFA,0,0.0,0.36318407960199006,0.004148396030463852,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,0.537713863221785,0.8929007195819134,0
3269-ATYWD,1,0.5352112676056338,0.7701492537313435,0.431600507731364,1,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,0.5090600435236562,0.8792222026561821,1
5186-PEIZU,0,0.47887323943661975,0.009950248756218916,0.06910339256865913,0,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,0.4276631015921255,0.8738397913915922,0
1074-AMIOH,0,0.732394366197183,0.8955223880597016,0.6827025155781214,0,False,True,True,True,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,0.684670106491587,0.8808796460039923,0
4910-GMJOT,0,0.0,0.7597014925373133,0.00874682667897525,1,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,0.2195885587349059,0.89261419144956,0
0354-WYROK,1,0.4225352112676056,0.8024875621890548,0.33377567505192707,1,False,True,True,True,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,True,False,0.44518003080337876,0.8782203224573476,1
4361-FEBGN,0,0.6619718309859155,0.018905472636815968,0.11125663512577891,0,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,0.2807884889778004,0.8752741982458881,0
7748-UMTRK,1,0.4084507042253521,0.8263681592039801,0.3410685437341334,0,False,False,True,True,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,True,False,0.43503939632941624,0.8784223349512736,1
0380-ZCSBI,0,0.12676056338028174,0.017412935323383172,0.02075928917609049,0,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,0.712691976873906,0.828286574829692,0
7145-FEJWU,0,0.15492957746478875,0.8661691542288558,0.14503231017770601,0,False,False,True,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False,0.2473591675462266,0.8647864442651182,0
6463-MVYRY,1,0.7887323943661972,0.5134328358208955,0.4597507500576968,0,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,0.4890436316214817,0.8786084702120963,1
3969-JQABI,0,0.8028169014084507,0.4676616915422886,0.43535656588968386,0,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,0.46043426547672917,0.8783653345343376,0
9624-EGDEQ,0,0.5070422535211268,0.015422885572139278,0.09168012924071084,0,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,0.4051587322619746,0.8743806456135393,0
1051-EQPZR,0,0.6056338028169014,0.01343283582089555,0.08786637433648742,0,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,0.3245442003281752,0.8748191755624881,0
5849-ASHZJ,0,0.36619718309859156,0.017910447761193993,0.061631663974151873,0,True,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,0.5191375311180745,0.8724016103201624,0
5780-INQIK,0,0.09859154929577468,0.3099502487562189,0.04493999538426033,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,0.5530386296140085,0.11507917325270067,0
7576-OYWBN,1,0.02816901408450706,0.5751243781094527,0.024578813754904255,1,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0.37339178729922745,0.8976751823583585,1
4526-ZJJTM,1,0.3380281690140845,0.6980099502487563,0.25067505192707135,0,False,True,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,0.41299500060467886,0.8766108955017197,1
8384-FZBJK,0,0.7887323943661972,0.8194029850746269,0.6453842603277176,0,False,True,True,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False,0.6810583239255213,0.8802281146928822,0
3750-RNQKR,0,0.15492957746478875,0.011940298507462754,0.026246249711516262,0,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,0.6927825837221024,0.8524348482505887,0
0962-CQPWQ,0,0.8591549295774646,0.020398009950248763,0.14739787675975077,0,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,0.12310816195890573,0.8759750223613284,0
3096-YXENJ,0,0.9014084507042253,0.8895522388059702,0.815145395799677,0,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,0.812177161442845,0.8810325148117969,0
1265-BCFEO,0,0.9859154929577464,0.618905472636816,0.6512174013385645,0,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,False,0.6109053309735232,0.8795244803640385,0
5837-LXSDN,0,0.2816901408450705,0.40398009950248764,0.13808562197092084,0,False,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,True,False,False,0.4747590545328944,0.8728523325534644,0
5945-AZYHT,0,0.9859154929577464,0.9089552238805969,0.9041483960304639,0,True,True,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,True,False,True,False,0.8966115521005491,0.8812418355556048,0
8325-QRPZR,0,0.08450704225352118,0.5661691542288558,0.058412185552734835,0,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,0.3906392096172661,0.9758878446994197,0
6384-VMJHP,0,0.9999999999999999,0.5447761194029851,0.6054004154165705,0,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,True,True,False,False,0.5399698340874812,0.8791769557043816,0
2262-SLNVK,0,0.0,0.5159203980099502,0.0059196861297022285,0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.415173752208646,0.8927903505271675,0
7730-CLDSV,0,0.9999999999999999,0.8,0.8205227325178859,0,False,True,True,True,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,False,0.7978883861236803,0.8806148176980987,0
